# Sensor UEA-EST, Manaus, Brazil (Purple Air/31509)
# https://aqicn.org/station/@47371/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2020-12-04T00:00:00.000Z,4.34,40.27,14.79,11.76,17.3,5.867,243
2020-12-05T00:00:00.000Z,11.77,40.6,24.67,18.64,30.1,6.689,244
2020-12-06T00:00:00.000Z,5.8,36.45,24.23,16.79,26.4,7.888,306
2020-12-07T00:00:00.000Z,0,17.11,5.31,2.77,6.98,2.804,244
2020-12-08T00:00:00.000Z,3.04,29.89,12.02,9.57,14.4,4.053,236
2021-04-14T00:00:00.000Z,1.4,3.4,2,1.6,2.4,0.613,7
2021-04-15T00:00:00.000Z,1.4,18.7,4.2,3.1,5.3,2.228,371
2021-04-16T00:00:00.000Z,1.6,12.3,5.2,3.7,6.6,1.991,370
2021-04-17T00:00:00.000Z,0.2,14,3.1,2.2,6.7,3.025,373
2021-04-18T00:00:00.000Z,0,12.2,2.5,1.95,5.95,2.898,228
2021-04-19T00:00:00.000Z,2.5,9.8,5.4,4.4,6.6,1.492,151
2021-04-20T00:00:00.000Z,0.5,35,4.05,2.8,8.05,4.776,360
2021-04-21T00:00:00.000Z,0.7,16.5,2.7,2,4.2,2.265,370
2021-04-22T00:00:00.000Z,1.2,12.7,3.9,3,6.3,2.528,347
2021-04-23T00:00:00.000Z,0.2,8,3.1,2.1,3.7,1.293,358
2021-04-24T00:00:00.000Z,1,10.6,3.1,2.4,5.09,1.797,365
2021-04-25T00:00:00.000Z,0.4,75.8,4.09,1.6,8.1,7.83,380
2021-04-26T00:00:00.000Z,0.3,49.8,2.6,1.6,7,6.231,371
2021-04-27T00:00:00.000Z,0.3,16.1,3.5,2.15,6,3.218,397
2021-04-28T00:00:00.000Z,0.2,13.1,4,2.4,5.6,2.584,379
2021-04-29T00:00:00.000Z,0,22.7,4.6,3.2,7,4.654,323
2021-04-30T00:00:00.000Z,0.4,86.3,4.7,2.8,7.45,6.032,381
2021-05-01T00:00:00.000Z,2.2,25.6,4.9,3.9,7.45,3.058,381
2021-05-02T00:00:00.000Z,0.5,26.8,4.7,2.8,7.75,4.069,369
2021-05-03T00:00:00.000Z,0.1,14.1,2.7,1.9,3.9,2.463,356
2021-05-04T00:00:00.000Z,0.6,32.4,3.4,2.3,7.15,6.657,369
2021-05-05T00:00:00.000Z,0.3,22.1,3.7,2.5,10.3,5.178,372
2021-05-06T00:00:00.000Z,0.1,23.4,3.5,2.6,4.59,2.924,341
2021-05-07T00:00:00.000Z,0.7,31.1,6.6,5,9.6,5.462,370
2021-05-08T00:00:00.000Z,0.3,960.6,2.2,1.2,3.5,50.904,359
2021-05-09T00:00:00.000Z,0,19.4,3.3,1.7,4.5,2.75,360
2021-05-10T00:00:00.000Z,0,6.8,1.9,0.75,3.2,1.536,345
2021-05-11T00:00:00.000Z,0.8,13.6,4.9,2.5,6.7,2.564,355
2021-05-12T00:00:00.000Z,0.5,20.1,4.8,2.65,8.5,4.147,372
2021-05-13T00:00:00.000Z,2.4,13.2,5.2,4.4,6.4,1.853,351
2021-05-14T00:00:00.000Z,3,40.9,11.7,7.8,14,4.709,373
2021-05-15T00:00:00.000Z,3.5,25.5,6.2,5.09,8.6,3.9,366
2021-05-16T00:00:00.000Z,2.2,23.5,5.5,4.2,6.6,4.588,385
2021-05-17T00:00:00.000Z,0.9,14.5,4.7,3.2,6.1,2.164,346
2021-05-18T00:00:00.000Z,1.7,22.9,7.2,2.65,12.2,5.957,57
2021-05-19T00:00:00.000Z,0.7,1.8,1.1,0.9,1.55,0.352,17
2021-05-20T00:00:00.000Z,0.3,23.7,2.9,1.7,5.09,2.995,383
2021-05-21T00:00:00.000Z,3.6,24.1,9.7,7.45,13.3,4.163,377
2021-05-22T00:00:00.000Z,1.2,23.5,5,4.2,5.7,3.224,353
2021-05-23T00:00:00.000Z,2.6,11.9,5.4,4.5,6.4,1.552,364
2021-05-24T00:00:00.000Z,4.4,16.9,7.3,6.4,8.6,2.134,380
2021-05-25T00:00:00.000Z,2.9,23.3,6.4,5.1,8.3,4.841,396
2021-05-26T00:00:00.000Z,4.5,23,8.4,6.6,10.1,2.985,380
2021-05-27T00:00:00.000Z,4.8,36.3,11,8.4,13.1,6.938,360
2021-05-28T00:00:00.000Z,2.7,48.5,9.25,4.9,16.55,7.53,384
2021-05-29T00:00:00.000Z,7.5,29.4,12.6,10.1,16.2,4.277,373
2021-05-30T00:00:00.000Z,4.3,22.2,7.4,6.1,9.6,3.267,373
2021-05-31T00:00:00.000Z,6.1,43.2,11.9,10.1,14.75,6.031,376
2021-06-01T00:00:00.000Z,5.8,37.2,14.8,8.9,19.6,9.082,387
2021-06-02T00:00:00.000Z,4,30.4,9.9,7.9,12.5,5.557,384
2021-06-03T00:00:00.000Z,4.3,38.5,13.75,10.6,26.55,9.521,380
2021-06-04T00:00:00.000Z,4.1,17.4,6.5,5.7,8.25,2.166,381
2021-06-05T00:00:00.000Z,1.7,18.8,4.8,4,7.3,2.168,383
2021-06-06T00:00:00.000Z,3.6,18.1,5.55,4.8,9.19,3.928,382
2021-06-07T00:00:00.000Z,5.2,75.1,7.5,6.7,8.9,4.493,446
2021-06-08T00:00:00.000Z,0.5,47.8,4.7,2.75,8.85,5.717,425
2021-06-09T00:00:00.000Z,3.9,45.4,7.8,5.9,12,4.758,422
2021-06-10T00:00:00.000Z,2.5,19.4,4.6,3.7,6.2,2.651,391
2021-06-11T00:00:00.000Z,1.9,22.1,7.3,3.9,11.5,4.54,513
2021-06-12T00:00:00.000Z,3.5,39.3,6.9,5.7,10.85,7.177,576
2021-06-13T00:00:00.000Z,6.4,35,13.5,10.6,22.6,7.927,582
2021-06-14T00:00:00.000Z,3.1,17.5,7.6,6.3,9,2.045,584
2021-06-15T00:00:00.000Z,3.3,17.7,5.5,4.59,6.3,1.569,562
2021-06-16T00:00:00.000Z,0.8,17,4,3,7.3,3.4,571
2021-06-17T00:00:00.000Z,1.1,22.5,5,3.05,7.9,3.723,521
2021-06-18T00:00:00.000Z,4.5,18.3,10.6,8.19,13.6,3.339,563
2021-06-19T00:00:00.000Z,2.4,29.3,12.5,6.9,18.4,7.312,586
2021-06-20T00:00:00.000Z,3.2,12.3,6,4.9,7,1.654,554
2021-06-21T00:00:00.000Z,3.6,18.9,6,4.9,7.8,2.803,568
2021-06-22T00:00:00.000Z,4.6,27.7,7.8,6.75,11.35,3.792,569
2021-06-23T00:00:00.000Z,3.1,20.6,7.9,6.6,11.6,4.062,343
2021-06-24T00:00:00.000Z,3.8,21.3,6.9,5.8,8.75,2.995,580
2021-06-25T00:00:00.000Z,4.1,49,15.8,6.9,25,10.017,556
2021-06-26T00:00:00.000Z,4.7,29.9,11.6,7.8,18.89,6.473,403
2021-06-27T00:00:00.000Z,4.3,20.3,7.4,6.4,9.19,2.979,577
2021-06-28T00:00:00.000Z,1.3,29.5,11.7,8.19,14.4,4.828,563
2021-06-29T00:00:00.000Z,2.5,30.2,8,6.3,12.9,6.231,565
2021-06-30T00:00:00.000Z,4.1,23.2,7.6,6,10.7,3.185,563
2021-07-01T00:00:00.000Z,3.5,12.8,5.85,5.2,8.69,2.249,544
2021-07-02T00:00:00.000Z,6.8,28.8,10.8,8.9,12.5,3.535,567
2021-07-03T00:00:00.000Z,2.6,32.9,12.2,6.55,19.3,6.839,577
2021-07-04T00:00:00.000Z,1.5,15.6,6.3,4.4,7.95,3.195,572
2021-07-05T00:00:00.000Z,2.7,27.7,11.2,7.8,14.6,4.414,570
2021-07-06T00:00:00.000Z,2,35.9,11.75,9.2,22.6,8.003,574
2021-07-07T00:00:00.000Z,4.1,20.4,8.19,6.3,11,2.92,573
2021-07-08T00:00:00.000Z,0.6,29.1,6.2,4.6,7.9,6.446,526
2021-07-09T00:00:00.000Z,5,32.3,9.65,7.3,12.8,6.595,488
2021-07-13T00:00:00.000Z,3.6,15.6,6.1,5.2,7.9,2.575,198
2021-07-14T00:00:00.000Z,4.2,34.5,10.9,8,14.05,5.587,572
2021-07-15T00:00:00.000Z,3.5,29,11.9,8.9,15.6,6.025,550
2021-07-16T00:00:00.000Z,2.1,15.4,6.1,4,8.4,2.818,537
2021-07-26T00:00:00.000Z,6.7,13.5,9.6,8.6,10.5,1.493,107
2021-07-27T00:00:00.000Z,3.8,39.6,13,9.5,23.7,9.356,544
2021-07-28T00:00:00.000Z,3.4,16.7,9.5,6.6,12.7,3.592,540
2021-07-29T00:00:00.000Z,4.6,23.4,6.8,5.9,10.15,3.925,496
2021-07-30T00:00:00.000Z,4.1,48.9,11.4,7.2,42.65,16.372,464
2021-08-03T00:00:00.000Z,4.8,11.3,6,5.6,6.5,1.179,46
2021-08-04T00:00:00.000Z,0.2,35.4,6.7,5.35,8.9,7.862,337
2021-08-05T00:00:00.000Z,3.5,38.1,18.2,15.7,22.45,6.966,513
2021-08-06T00:00:00.000Z,3.6,38.3,17.5,7,23.9,8.402,493
2021-08-07T00:00:00.000Z,13,42.1,21,19,25.2,5.54,521
2021-08-08T00:00:00.000Z,11.9,41.8,23.2,16,30.6,8.514,517
2021-08-09T00:00:00.000Z,10.8,32.9,18.85,14.6,21.1,5.038,376
2021-08-10T00:00:00.000Z,5.2,35.2,12.05,9.69,21.65,7.599,488
2021-08-11T00:00:00.000Z,7.4,40,28.1,23.5,35.85,7.631,428
2021-08-12T00:00:00.000Z,14,49.5,28.5,18.2,35,9.384,418
2021-08-13T00:00:00.000Z,8.8,75.6,28.3,21.7,50.2,15.815,518
2021-08-14T00:00:00.000Z,2.3,34.7,18.2,8.44,25.55,9.605,500
2021-08-15T00:00:00.000Z,3,39.6,12.2,5.7,21.9,9.035,512
2021-08-16T00:00:00.000Z,4.4,29.5,10.1,7.6,14.65,5.601,357
2021-08-17T00:00:00.000Z,6.4,31.6,11.6,10.19,14.1,4.58,517
2021-08-18T00:00:00.000Z,10.3,35.4,18.3,14.7,21.3,4.995,347
2021-08-19T00:00:00.000Z,17.1,43.5,26.8,23.3,30.3,5.319,455
2021-08-20T00:00:00.000Z,9.7,43.9,19.3,11.75,29.35,9.725,381
2021-08-21T00:00:00.000Z,18.3,38,26.7,24.8,29,3.491,547
2021-08-22T00:00:00.000Z,15.6,42.6,31.5,24.4,37.45,7.494,512
2021-08-23T00:00:00.000Z,10.5,39,29.8,23.3,31.6,7.66,262
2021-08-24T00:00:00.000Z,9.9,28.9,16.3,14.5,19.8,4.782,442
2021-08-25T00:00:00.000Z,6.4,29.9,14.8,12.2,17.5,3.881,326
2021-08-26T00:00:00.000Z,4.9,28.4,13,9.5,16.55,5.091,377
2021-08-27T00:00:00.000Z,4,39.6,9.8,7.3,19.1,7.401,513
2021-08-28T00:00:00.000Z,4,32.9,18.7,12.95,23.45,6.838,484
2021-08-29T00:00:00.000Z,8.4,30.6,15.5,11.5,18.5,4.89,495
2021-08-30T00:00:00.000Z,0.6,26.4,5.4,3.7,11.65,5.728,481
2021-08-31T00:00:00.000Z,2.6,18.8,9.6,7.4,11.1,2.972,486
2021-09-01T00:00:00.000Z,4.3,21,8.4,6.9,10.9,2.975,506
2021-09-02T00:00:00.000Z,3.3,28.1,9,6.5,11.1,3.526,493
2021-09-03T00:00:00.000Z,5.9,37.8,16.4,11.2,28.1,9.331,519
2021-09-04T00:00:00.000Z,1.3,21.4,7.4,3.4,10.19,4.264,500
2021-09-05T00:00:00.000Z,3,32.4,12.2,8.4,18,6.363,436
2021-09-06T00:00:00.000Z,3.5,43.5,9.5,7.3,11.4,4.795,459
2021-09-07T00:00:00.000Z,9.9,34.4,14.3,12,16.2,3.36,467
2021-09-08T00:00:00.000Z,7.5,36.2,14.9,11.9,27.6,8.093,547
2021-09-09T00:00:00.000Z,4.6,28.3,9.8,8,13.8,3.946,557
2021-09-10T00:00:00.000Z,6.2,27.8,11,9.8,13.4,3.65,594
2021-09-11T00:00:00.000Z,10.3,34.7,17.1,14.4,19.8,4.659,616
2021-09-12T00:00:00.000Z,7.3,38,13.15,11.1,18.3,7.527,606
2021-09-13T00:00:00.000Z,9,43.2,19.1,15.75,22.4,6.623,409
2021-09-14T00:00:00.000Z,8,40.1,11.8,10.7,13.35,5.732,480
2021-09-15T00:00:00.000Z,11.8,44.8,24.8,20.1,29.7,7.213,391
2021-09-16T00:00:00.000Z,7.5,45.4,23.15,18.39,32.1,9.183,568
2021-09-17T00:00:00.000Z,6.8,55.5,16.2,13.8,19.5,5.934,590
2021-09-18T00:00:00.000Z,5.1,31.3,14.4,12.6,17.3,4.183,600
2021-09-19T00:00:00.000Z,6.5,26.1,14.7,12.7,18.2,3.909,331
2021-09-20T00:00:00.000Z,14.4,16.5,16.3,14.4,16.5,0.946,3
2021-09-21T00:00:00.000Z,18.9,27.1,21.6,20.14,22.3,1.89,17
2021-09-22T00:00:00.000Z,30.5,31.2,30.85,30.5,31.2,0.35,2
2021-09-23T00:00:00.000Z,15.9,23.1,19.5,15.9,23.1,3.6,2
2021-09-24T00:00:00.000Z,12.4,22.3,16.3,15.1,17.5,2.095,138
2021-09-27T00:00:00.000Z,17.3,18.1,17.7,17.3,18.1,0.4,2
2021-10-01T00:00:00.000Z,12.5,17.7,15.3,13.8,16.8,1.582,11
2021-10-02T00:00:00.000Z,15.3,23.1,19.25,18,22.4,2.683,6
2021-10-03T00:00:00.000Z,7.8,13.3,10.8,9.3,11.7,1.465,33
2021-10-04T00:00:00.000Z,13.2,22.7,17.3,15.9,18.89,2.007,103
2021-10-05T00:00:00.000Z,12.8,32.7,21,16.39,23.6,4.576,560
2021-10-06T00:00:00.000Z,13.1,46.7,20.2,17.89,22.4,5.595,438
2021-10-07T00:00:00.000Z,22.3,67.1,44.2,40.7,47.4,7.529,295
2021-10-08T00:00:00.000Z,12.7,38,21.4,16.75,31.2,8.193,328
2021-10-09T00:00:00.000Z,11.2,26.5,17.7,14.35,23.05,4.416,556
2021-10-10T00:00:00.000Z,13.3,32.3,22.5,19.25,25.9,4.411,596
2021-10-11T00:00:00.000Z,12.5,364.4,18.1,16.5,21.9,15.948,587
2021-10-12T00:00:00.000Z,8.3,30.3,15.1,12,17,4.766,594
2021-10-13T00:00:00.000Z,4.9,41.5,19.2,13.1,30,9.454,529
2021-10-14T00:00:00.000Z,9.6,36.6,20.9,18.39,25.15,4.938,540
2021-10-15T00:00:00.000Z,16.4,39.8,31,26.95,34.85,5.826,497
2021-10-16T00:00:00.000Z,20.7,39.8,29.3,25.35,33.2,4.632,593
2021-10-17T00:00:00.000Z,3,52.8,39.25,15.7,42.1,13.994,584
2021-10-18T00:00:00.000Z,7.4,24.1,13.1,11.5,14.6,2.343,559
2021-10-19T00:00:00.000Z,12.2,31.5,19.7,17.9,21.9,3.307,598
2021-10-20T00:00:00.000Z,13.2,43.7,24.7,17,33.6,8.745,585
2021-10-21T00:00:00.000Z,0.7,31.4,17,5,23.4,9.338,422
2021-10-22T00:00:00.000Z,1.2,9.1,3.4,2.9,4.5,1.403,551
2021-10-23T00:00:00.000Z,0,26.5,7.45,5.1,10.3,5.52,574
2021-10-24T00:00:00.000Z,4.7,27.3,8.4,7.2,13.05,6.167,533
2021-10-25T00:00:00.000Z,2.9,15,6.1,5.4,6.9,1.314,546
2021-10-26T00:00:00.000Z,0,28.8,3.6,2.1,5.8,3.83,548
2021-10-27T00:00:00.000Z,0.6,26.2,6.8,4.7,11.8,5.396,561
2021-10-29T00:00:00.000Z,5.4,34.1,9.19,8.2,10.1,2.2,267
2021-10-30T00:00:00.000Z,8.3,20.4,12.25,10.6,15.3,2.818,316
2021-11-03T00:00:00.000Z,2,9.1,4.9,4.2,5.7,1.263,178
2021-11-04T00:00:00.000Z,3.1,19.5,6.9,4.6,11.25,3.766,561
2021-11-05T00:00:00.000Z,3.5,45.4,8.5,6.5,14.25,8.86,552
2021-11-06T00:00:00.000Z,1.8,32.5,18.6,16.3,22.15,5.494,424
2021-11-08T00:00:00.000Z,1.7,15.8,7.2,6,9.15,2.426,213
2021-11-09T00:00:00.000Z,1.9,18.1,8.5,6.05,10.8,3.606,569
2021-11-10T00:00:00.000Z,2.5,12.1,5.6,3.8,7,2.229,415
2021-11-11T00:00:00.000Z,4.1,19.3,8.5,6.6,10.8,2.825,512
2021-11-12T00:00:00.000Z,1.2,31.3,3.6,2.8,5.4,5.55,547
2021-11-13T00:00:00.000Z,3.5,36.3,8.2,5.6,23.2,8.999,562
2021-11-14T00:00:00.000Z,4.7,18.2,11,9.5,12.7,2.564,573
2021-11-15T00:00:00.000Z,6.1,19.2,12.2,10.9,16.1,3.251,184
2021-11-16T00:00:00.000Z,4.7,17.1,11.85,9.7,13.3,2.63,210
2021-11-17T00:00:00.000Z,2.3,17.9,7.3,6.4,8.3,2.093,379
2021-11-18T00:00:00.000Z,1.1,17.1,4.2,3,5.95,2.846,517
2021-11-19T00:00:00.000Z,2.2,26.1,6.8,5.5,8.9,3.408,525
2021-11-20T00:00:00.000Z,0,13.8,4.09,1.6,6.1,3.048,544
2021-11-21T00:00:00.000Z,0.1,20.7,4.09,1.4,5.55,3.48,557
2021-11-22T00:00:00.000Z,2.7,17.8,5.5,4.59,7.4,3.119,378
2021-11-23T00:00:00.000Z,2,32.4,5.15,3.8,8.2,3.452,550
2021-11-24T00:00:00.000Z,5.9,28.9,15.8,8.69,21.4,6.421,562
2021-11-25T00:00:00.000Z,6.5,38.5,16.05,11.1,23.6,7.301,550
2021-11-26T00:00:00.000Z,5.4,25.3,11.7,9.65,14.1,4.306,512
2021-11-27T00:00:00.000Z,5.8,32.5,11.9,9.19,15.3,5.266,585
2021-11-28T00:00:00.000Z,2.6,27.5,11.2,8.69,15.1,4.437,565
2021-11-29T00:00:00.000Z,2,11.9,4.9,3.8,8.05,2.625,368
2021-11-30T00:00:00.000Z,3.7,20,8.5,6.2,11.1,3.431,499
2021-12-01T00:00:00.000Z,5.4,24.5,14.1,11.7,17.2,3.898,471
2021-12-02T00:00:00.000Z,0.7,11.6,4.4,3.2,6,2.166,507
2021-12-03T00:00:00.000Z,1.5,8.1,3.3,2.2,4.59,1.535,237
2021-12-04T00:00:00.000Z,2.2,26.2,8.6,5.4,13.2,4.572,508
2021-12-05T00:00:00.000Z,1.8,15.7,7.2,3.2,11.1,3.993,542
2021-12-06T00:00:00.000Z,2.1,15.1,4.7,3.6,6.3,2.404,461
2021-12-07T00:00:00.000Z,0,9,2.1,1,3.6,1.932,506
2021-12-08T00:00:00.000Z,0.8,15.6,3.5,2.65,4.4,1.962,549
2021-12-09T00:00:00.000Z,0.7,9.7,3.3,2,4.3,1.576,543
2021-12-10T00:00:00.000Z,1,13.6,4.8,2.6,6.4,2.505,591
2021-12-11T00:00:00.000Z,2.1,39.4,6.5,4.4,8.9,3.802,493
2021-12-12T00:00:00.000Z,1,21.8,3.9,2.8,5.9,2.806,472
2021-12-13T00:00:00.000Z,0.3,15.1,4.1,1.2,5.6,2.513,569
2021-12-14T00:00:00.000Z,2.1,14.1,5.5,3.7,8,2.689,547
2021-12-15T00:00:00.000Z,4.3,32.2,9.6,7.2,12.7,4.178,591
2021-12-16T00:00:00.000Z,1.8,28.2,7.5,4.9,12.1,4.52,567
2021-12-17T00:00:00.000Z,2.6,17.1,6.4,5.2,7.8,2.689,581
2021-12-18T00:00:00.000Z,1.5,16,5.1,3.9,7.35,2.827,568
2021-12-19T00:00:00.000Z,6,20,9.6,8,11.8,2.506,592
2021-12-20T00:00:00.000Z,4.8,25.3,8.3,6.9,9.4,2.085,568
2021-12-21T00:00:00.000Z,2.6,17,6.3,4.9,8.5,2.492,566
2021-12-22T00:00:00.000Z,3.5,30.2,10.8,8.6,13.75,4.729,541
2021-12-23T00:00:00.000Z,2.5,21.5,7.4,5.5,11.5,4.499,544
2021-12-24T00:00:00.000Z,0.1,26.5,7.3,4.9,12.7,5.881,565
2021-12-25T00:00:00.000Z,1.5,73.8,6.45,4.2,22.9,16.459,550
2021-12-26T00:00:00.000Z,1.3,22.6,2.8,2.2,4.4,4.022,571
2021-12-27T00:00:00.000Z,0.4,12.1,4.4,3.2,5.4,1.98,479
2021-12-28T00:00:00.000Z,0.6,15.2,3.9,2.9,5.6,2.984,547
2021-12-29T00:00:00.000Z,0.8,13.6,3.3,2.25,4.5,2.261,560
2021-12-30T00:00:00.000Z,0.9,13.2,3.9,2.6,5.2,1.818,552
2021-12-31T00:00:00.000Z,1,11.4,3.8,2.5,5.6,2.198,559
2022-01-01T00:00:00.000Z,0,73,2.8,1.8,13.45,15.612,588
2022-01-02T00:00:00.000Z,0.7,10.9,4.4,1.8,6.8,2.751,470
2022-01-03T00:00:00.000Z,7,20.7,9,8.4,10,2.113,573
2022-01-04T00:00:00.000Z,4,24.4,9.1,6.8,11.4,3.942,589
2022-01-05T00:00:00.000Z,5.3,15.8,8.19,7.1,9.7,1.974,564
2022-01-06T00:00:00.000Z,4,46.1,9.19,6.6,16,6.583,544
2022-01-07T00:00:00.000Z,0.4,45.3,4.34,3.1,6.4,5.894,574
2022-01-08T00:00:00.000Z,0,10.2,2.2,1,3.9,2.222,526
2022-01-09T00:00:00.000Z,4.4,107.4,7.6,6.7,8.7,6.696,555
2022-01-10T00:00:00.000Z,3.1,33.5,10.1,6.7,16.55,5.958,569
2022-01-11T00:00:00.000Z,4.1,35.1,9.2,7.3,11.6,4.284,559
2022-01-12T00:00:00.000Z,5.9,34.6,9.4,7.4,12.2,3.872,571
2022-01-13T00:00:00.000Z,5.5,34.8,8.5,7.2,10.6,5.04,568
2022-01-14T00:00:00.000Z,0.4,37.4,7.9,4.3,10.9,6.32,574
2022-01-15T00:00:00.000Z,2.9,15.4,6.5,5.1,8,2.461,563
2022-01-16T00:00:00.000Z,1.4,22,4.2,3.2,6.5,2.984,578
2022-01-17T00:00:00.000Z,0.5,19.6,2.6,2.1,3.7,2.131,584
2022-01-18T00:00:00.000Z,0.1,23.8,3.1,1.1,5.9,4.354,552
2022-01-19T00:00:00.000Z,0.8,10.2,3.5,2.5,4.8,1.804,583
2022-01-20T00:00:00.000Z,1.7,13.3,4,2.8,5.5,2.268,571
2022-01-21T00:00:00.000Z,2.5,20.3,8.9,6.4,13.55,4.135,561
2022-01-22T00:00:00.000Z,3,14.6,6.6,5.8,7.6,1.554,599
2022-01-23T00:00:00.000Z,1.1,17.8,4.4,3,7.4,4.09,568
2022-01-24T00:00:00.000Z,2.2,28.2,5.7,4.5,7,2.705,583
2022-01-25T00:00:00.000Z,0.5,16.7,3.1,2.1,3.9,3.08,586
2022-01-26T00:00:00.000Z,0.2,7.7,2.5,1.7,3.7,1.456,555
2022-01-27T00:00:00.000Z,0.6,8.5,3,2,3.7,1.221,575
2022-01-28T00:00:00.000Z,0.6,10.3,3.8,2.5,6,2.079,578
2022-01-29T00:00:00.000Z,0.7,13.9,2.4,1.8,4.3,1.897,548
2022-01-30T00:00:00.000Z,0.7,26.5,3.1,2,4.3,1.887,573
2022-01-31T00:00:00.000Z,0.1,12.3,2.4,1.8,3.2,1.575,560
2022-02-01T00:00:00.000Z,4,14,7.7,6.4,10,2.314,537
2022-02-02T00:00:00.000Z,0.5,22.1,6.3,5.4,7.7,2.508,553
2022-02-03T00:00:00.000Z,2.6,14.2,7,6.1,8.3,2.171,538
2022-02-04T00:00:00.000Z,0.6,10.5,4.8,3.2,6.5,1.979,573
2022-02-05T00:00:00.000Z,0.7,10.5,3.85,2.9,5.1,2.1,524
2022-02-06T00:00:00.000Z,0,13.2,4.09,2.8,6.8,3.029,567
2022-02-07T00:00:00.000Z,0.9,13,3.9,2.8,5.2,1.853,569
2022-02-08T00:00:00.000Z,0.8,12,5,3.4,6.3,1.85,493
2022-02-09T00:00:00.000Z,0.9,11.8,2.4,1.7,4.5,1.708,437
2022-02-10T00:00:00.000Z,1.8,12.2,4.4,3.35,6.1,2.279,440
2022-02-11T00:00:00.000Z,0.2,18.3,3.2,1.7,5.6,4.441,500
2022-02-12T00:00:00.000Z,0.2,25.4,4,2.4,6,4.259,507
2022-02-13T00:00:00.000Z,0,10.2,0.9,0.3,2.9,2.355,349
2022-02-14T00:00:00.000Z,0.4,7.5,1.7,1.2,2.7,1.325,331
2022-02-15T00:00:00.000Z,0.1,17.8,2.4,0.8,7.7,4.303,520
2022-02-16T00:00:00.000Z,0,10.4,2.1,0.7,3,1.464,295
2022-02-17T00:00:00.000Z,0.6,11.8,3.1,2.5,4.05,1.574,280
2022-02-18T00:00:00.000Z,0,8.3,2.4,1.6,3.3,1.407,416
2022-02-19T00:00:00.000Z,1,6.8,2.5,1.8,3.2,1.01,199
2022-02-20T00:00:00.000Z,0.6,11,2.9,2.2,4.3,1.915,415
2022-02-21T00:00:00.000Z,1.4,18.7,3.4,2.8,4.7,2.557,241
2022-02-22T00:00:00.000Z,3.3,27.4,6.2,5.7,7.2,2.318,247
2022-02-23T00:00:00.000Z,0.6,35.8,3.6,2.1,5.05,3.044,429
2022-02-24T00:00:00.000Z,2.9,18.8,6.3,5.4,7.5,2.19,392
2022-02-25T00:00:00.000Z,1.2,13.9,5.1,3,7,2.632,574
2022-02-26T00:00:00.000Z,2,25.6,5,4,6.8,5.441,579
2022-03-07T00:00:00.000Z,0.5,5.2,2.3,1.6,3.2,1.072,158
2022-03-08T00:00:00.000Z,0,8.2,2.5,0.9,4,1.968,451
2022-03-09T00:00:00.000Z,0,20.6,3,0.9,4.84,3.877,357
2022-03-10T00:00:00.000Z,0.4,13.3,4.2,2.1,7.2,3.201,258
2022-03-11T00:00:00.000Z,1.1,13.7,7.3,4,9.1,2.97,282
2022-03-12T00:00:00.000Z,0.1,9.5,2.3,1.4,4.59,2.263,369
2022-03-13T00:00:00.000Z,0.1,8.7,2.5,1,3.9,1.766,338
2022-03-14T00:00:00.000Z,0.4,8.4,2.4,1.6,3.15,1.854,89
2022-03-15T00:00:00.000Z,0.8,14,3.35,2.4,4.4,2.172,278
2022-03-16T00:00:00.000Z,1.6,70.8,3.5,2.8,4.2,11.191,83
2022-03-17T00:00:00.000Z,0,4.4,1.4,0.5,2.2,1.04,320
2022-03-18T00:00:00.000Z,1.2,17.4,4.9,3.6,7.1,2.668,362
2022-03-19T00:00:00.000Z,0.2,10.7,2.1,1.1,3.2,1.778,561
2022-03-20T00:00:00.000Z,0.1,38.5,2.5,0.9,4.3,3.076,539
2022-03-21T00:00:00.000Z,0,10,2.8,1.2,4.3,2.533,315
2022-03-22T00:00:00.000Z,0,7.5,1.9,1,3.2,1.576,430
2022-03-23T00:00:00.000Z,0.1,13.3,2.8,1.3,5.4,2.811,321
2022-03-24T00:00:00.000Z,0.3,6.7,1.8,1,2.9,1.272,290
2022-03-25T00:00:00.000Z,0.3,11.5,2.6,1.8,4,2.341,310
2022-03-26T00:00:00.000Z,0.8,13.5,4.2,2.7,7.05,2.852,564
2022-03-27T00:00:00.000Z,0.6,10,3.1,2,5.4,1.967,222
2022-04-05T00:00:00.000Z,1.4,6.4,3,2.5,3.9,1.089,122
2022-04-06T00:00:00.000Z,0.9,10.1,5.8,4.5,7,1.824,489
2022-04-07T00:00:00.000Z,1,23.3,8.35,4.1,15.4,6.329,464
2022-04-08T00:00:00.000Z,1.5,32.4,6.8,4.1,12.7,5.045,485
2022-04-09T00:00:00.000Z,0,16,2.15,0.8,12.2,5.713,558
2022-04-10T00:00:00.000Z,0,12.9,1.5,0.8,4.3,3.401,553
2022-04-11T00:00:00.000Z,0.5,22.3,5.8,4.9,6.8,1.876,439
2022-04-12T00:00:00.000Z,0.8,11.5,3.8,2.7,5.5,2.179,397
2022-04-13T00:00:00.000Z,0.6,9.5,5.4,2.8,6.5,2.172,442
2022-04-18T00:00:00.000Z,2.1,26.2,3.6,2.9,5.15,3.603,133
2022-04-19T00:00:00.000Z,0,9.3,2.3,0.9,3.7,1.946,537
